表題：,都道府県・市区町村のすがた（社会・人口統計体系）,,,,,,,
2020100000,2020年度,7407,福島県 磐梯町,,3825471,,1407,
2020100000,2020年度,7408,福島県 猪苗代町,,14690724,,5837,
2020100000,2020年度,7421,福島県 会津坂下町,,17454330,,6730,
2020100000,2020年度,7422,福島県 湯川村,,3675034,,1380,
2020100000,2020年度,7423,福島県 柳津町,,2824688,,1182,
2020100000,2020年度,7444,福島県 三島町,,1485119,,582,
2020100000,2020年度,7445,福島県 金山町,,1710952,,702,
2020100000,2020年度,7446,福島県 昭和村,,973996,,418,
2020100000,2020年度,7447,福島県 会津美里町,,20594337,,8324,
2020100000,2020年度,7461,福島県 西郷村,,27310066,,9676,
2020100000,2020年度,7464,福島県 泉崎村,,7191662,,2742,
2020100000,2020年度,7465,福島県 中島村,,6190714,,2318,
2020100000,2020年度,7466,福島県 矢吹町,,20764448,,7791,
2020100000,2020年度,7481,福島県 棚倉町,,16647869,,5998,
2020100000,2020年度,7482,福島県 矢祭町,,6256775,,2351,
2020100000,2020年度,7483,福島県 塙町,,9831730,,3575,
2020100000,2020年度,7484,福島県 鮫川村,,3362011,,1325,
2020100000,2020年度,7501,福島県 石川町,,15767826,,6174,
2020100000,2020年度,7502,福島県 玉川村,,7166699,,2854,
2020100000,2020年度,7503,福島県 平田村,,6216080,,2457,
2020100000,2020年度,7504,福島県 浅川町,,7182201,,2735,
2020100000,2020年度,7505,福島県 古殿町,,5263095,,2041,
2020100000,2020年度,7521,福島県 三春町,,19368962,,7469,
2020100000,2020年度,7522,福島県 小野町,,11001673,,4264,
2020100000,2020年度,7541,福島県 広野町,,7321899,,2347,
2020100000,2020年度,7542,福島県 楢葉町,,9007188,,2794,
2020100000,2020年度,7543,福島県 富岡町,,17205934,,4904,
2020100000,2020年度,7544,福島県 川内村,,5622147,,1016,
2020100000,2020年度,7545,福島県 大熊町,,14140887,,3644,
2020100000,2020年度,7546,福島県 双葉町,,6900000,,2087,
2020100000,2020年度,7547,福島県 浪江町,,18849777,,6086,
2020100000,2020年度,7548,福島県 葛尾村,,1436195,,544,
2020100000,2020年度,7561,福島県 新地町,,9542055,,3488,
2020100000,2020年度,7564,福島県 飯舘村,,5720842,,2028,
2020100000,2020年度,8201,茨城県 水戸市,,437385457,,127084,
2020100000,2020年度,8202,茨城県 日立市,,268409525,,82561,
2020100000,2020年度,8203,茨城県 土浦市,,217587160,,67609,
2020100000,2020年度,8204,茨城県 古河市,,201100351,,67476,
2020100000,2020年度,8205,茨城県 石岡市,,96546224,,33306,
2020100000,2020年度,8207,茨城県 結城市,,68671696,,23853,
2020100000,2020年度,8208,茨城県 龍ケ崎市,,112136708,,36004,
2020100000,2020年度,8210,茨城県 下妻市,,56201238,,20119,
2020100000,2020年度,8211,茨城県 常総市,,82569171,,29039,
2020100000,2020年度,8212,茨城県 常陸太田市,,63930877,,22626,
2020100000,2020年度,8214,茨城県 高萩市,,34931919,,12721,
2020100000,2020年度,8215,茨城県 北茨城市,,54681927,,19372,
2020100000,2020年度,8216,茨城県 笠間市,,95294156,,34099,
2020100000,2020年度,8217,茨城県 取手市,,156716353,,49760,
2020100000,2020年度,8219,茨城県 牛久市,,138378681,,40302,
2020100000,2020年度,8220,茨城県 つくば市,,459838831,,113230,
2020100000,2020年度,8221,茨城県 ひたちなか市,,254366979,,76374,
2020100000,2020年度,8222,茨城県 鹿嶋市,,97734564,,30752,
2020100000,2020年度,8223,茨城県 潮来市,,36115550,,12485,
2020100000,2020年度,8224,茨城県 守谷市,,131265101,,33675,
2020100000,2020年度,8225,茨城県 常陸大宮市,,46467124,,17447,
2020100000,2020年度,8226,茨城県 那珂市,,72928001,,25202,
2020100000,2020年度,8227,茨城県 筑西市,,135491817,,47697,
2020100000,2020年度,8228,茨城県 坂東市,,68107529,,24759,
2020100000,2020年度,8229,茨城県 稲敷市,,48902810,,17964,
2020100000,2020年度,8230,茨城県 かすみがうら市,,56703343,,19241,
2020100000,2020年度,8231,茨城県 桜川市,,49364273,,18110,
2020100000,2020年度,8232,茨城県 神栖市,,150837377,,45644,
2020100000,2020年度,8233,茨城県 行方市,,41306476,,14473,
2020100000,2020年度,8234,茨城県 鉾田市,,55214505,,20335,
2020100000,2020年度,8235,茨城県 つくばみらい市,,81167701,,24303,
2020100000,2020年度,8236,茨城県 小美玉市,,64711795,,23189,
2020100000,2020年度,8302,茨城県 茨城町,,38427910,,14060,
2020100000,2020年度,8309,茨城県 大洗町,,20371273,,7385,
2020100000,2020年度,8310,茨城県 城里町,,21962436,,8448,
2020100000,2020年度,8341,茨城県 東海村,,63738801,,18105,
2020100000,2020年度,8364,茨城県 大子町,,15796935,,6529,
2020100000,2020年度,8442,茨城県 美浦村,,22160568,,7145,
2020100000,2020年度,8443,茨城県 阿見町,,69083876,,22327,
2020100000,2020年度,8447,茨城県 河内町,,10094554,,3779,
2020100000,2020年度,8521,茨城県 八千代町,,26979928,,9552,
2020100000,2020年度,8542,茨城県 五霞町,,11082724,,3906,
2020100000,2020年度,8546,茨城県 境町,,32686424,,11537,
2020100000,2020年度,8564,茨城県 利根町,,18986569,,7043,
2020100000,2020年度,9201,栃木県 宇都宮市,,878492724,,250837,
2020100000,2020年度,9202,栃木県 足利市,,197327352,,66676,
2020100000,2020年度,9203,栃木県 栃木市,,214211324,,72727,
2020100000,2020年度,9204,栃木県 佐野市,,158958538,,53924,
2020100000,2020年度,9205,栃木県 鹿沼市,,132591653,,45668,
2020100000,2020年度,9206,栃木県 日光市,,101943358,,37886,
2020100000,2020年度,9208,栃木県 小山市,,256693727,,79203,
2020100000,2020年度,9209,栃木県 真岡市,,111178270,,38086,
2020100000,2020年度,9210,栃木県 大田原市,,96608564,,33007,
2020100000,2020年度,9211,栃木県 矢板市,,41486181,,14779,
2020100000,2020年度,9213,栃木県 那須塩原市,,167593700,,56112,
2020100000,2020年度,9214,栃木県 さくら市,,63357881,,20541,
2020100000,2020年度,9215,栃木県 那須烏山市,,30894525,,11414,
2020100000,2020年度,9216,栃木県 下野市,,105516086,,28397,
2020100000,2020年度,9301,栃木県 上三川町,,47915357,,15132,
2020100000,2020年度,9342,栃木県 益子町,,27910092,,10254,
2020100000,2020年度,9343,栃木県 茂木町,,13759983,,5339,
2020100000,2020年度,9344,栃木県 市貝町,,15946643,,5495,
2020100000,2020年度,9345,栃木県 芳賀町,,20920618,,6962,
2020100000,2020年度,9361,栃木県 壬生町,,56317171,,18060,
2020100000,2020年度,9364,栃木県 野木町,,35914211,,12052,
2020100000,2020年度,9384,栃木県 塩谷町,,12932403,,4941,
2020100000,2020年度,9386,栃木県 高根沢町,,48768294,,14787,
2020100000,2020年度,9407,栃木県 那須町,,27996165,,10577,
2020100000,2020年度,9411,栃木県 那珂川町,,17761371,,6929,
2020100000,2020年度,10201,群馬県 前橋市,,514628515,,156098,
2020100000,2020年度,10202,群馬県 高崎市,,586119193,,172748,
2020100000,2020年度,10203,群馬県 桐生市,,138718142,,47772,
2020100000,2020年度,10204,群馬県 伊勢崎市,,304243411,,100090,
2020100000,2020年度,10205,群馬県 太田市,,338442612,,105167,
2020100000,2020年度,10206,群馬県 沼田市,,59314876,,20982,
2020100000,2020年度,10207,群馬県 館林市,,109762739,,35290,
2020100000,2020年度,10208,群馬県 渋川市,,97298671,,34058,
2020100000,2020年度,10209,群馬県 藤岡市,,84531303,,30180,
2020100000,2020年度,10210,群馬県 富岡市,,64545051,,21808,
2020100000,2020年度,10211,群馬県 安中市,,76633349,,25846,
2020100000,2020年度,10212,群馬県 みどり市,,66340827,,22913,
2020100000,2020年度,10344,群馬県 榛東村,,19855099,,6900,
2020100000,2020年度,10345,群馬県 吉岡町,,30573767,,10130,
2020100000,2020年度,10366,群馬県 上野村,,1016177,,459,
2020100000,2020年度,10367,群馬県 神流町,,1468516,,634,
2020100000,2020年度,10382,群馬県 下仁田町,,7571028,,2981,
2020100000,2020年度,10383,群馬県 南牧村,,1334562,,604,
2020100000,2020年度,10384,群馬県 甘楽町,,15523806,,5843,
2020100000,2020年度,10421,群馬県 中之条町,,18939411,,7067,
2020100000,2020年度,10424,群馬県 長野原町,,7560578,,2636,
2020100000,2020年度,10425,群馬県 嬬恋村,,13400388,,4617,
2020100000,2020年度,10426,群馬県 草津町,,7560633,,3102,
2020100000,2020年度,10428,群馬県 高山村,,3771027,,1506,
2020100000,2020年度,10429,群馬県 東吾妻町,,15194661,,5848,
2020100000,2020年度,10443,群馬県 片品村,,4589112,,1638,
2020100000,2020年度,10444,群馬県 川場村,,3480271,,1371,
2020100000,2020年度,10448,群馬県 昭和村,,9109169,,3107,
2020100000,2020年度,10449,群馬県 みなかみ町,,19458966,,7808,
2020100000,2020年度,10464,群馬県 玉村町,,51738165,,17940,
2020100000,2020年度,10521,群馬県 板倉町,,18775872,,6451,
2020100000,2020年度,10522,群馬県 明和町,,14816736,,5147,
2020100000,2020年度,10523,群馬県 千代田町,,14321999,,5061,
2020100000,2020年度,10524,群馬県 大泉町,,57415821,,20566,
2020100000,2020年度,10525,群馬県 邑楽町,,34680201,,12088,
2020100000,2020年度,11100,埼玉県 さいたま市,,2583210849,,652865,
2020100000,2020年度,11101,埼玉県 さいたま市 西区,,-,,-,
2020100000,2020年度,11102,埼玉県 さいたま市 北区,,-,,-,
2020100000,2020年度,11103,埼玉県 さいたま市 大宮区,,-,,-,
2020100000,2020年度,11104,埼玉県 さいたま市 見沼区,,-,,-,
2020100000,2020年度,11105,埼玉県 さいたま市 中央区,,-,,-,
2020100000,2020年度,11106,埼玉県 さいたま市 桜区,,-,,-,
2020100000,2020年度,11107,埼玉県 さいたま市 浦和区,,-,,-,
2020100000,2020年度,11108,埼玉県 さいたま市 南区,,-,,-,
2020100000,2020年度,11109,埼玉県 さいたま市 緑区,,-,,-,
2020100000,2020年度,11110,埼玉県 さいたま市 岩槻区,,-,,-,
2020100000,2020年度,11201,埼玉県 川越市,,576200725,,170189,
2020100000,2020年度,11202,埼玉県 熊谷市,,302333762,,93170,
2020100000,2020年度,11203,埼玉県 川口市,,1054091250,,301351,
2020100000,2020年度,11206,埼玉県 行田市,,112849224,,37918,
2020100000,2020年度,11207,埼玉県 秩父市,,77579133,,27364,
2020100000,2020年度,11208,埼玉県 所沢市,,601416981,,171087,
2020100000,2020年度,11209,埼玉県 飯能市,,120172405,,37995,
2020100000,2020年度,11210,埼玉県 加須市,,156581578,,52631,
2020100000,2020年度,11211,埼玉県 本庄市,,109830455,,36463,
2020100000,2020年度,11212,埼玉県 東松山市,,133478976,,42534,
2020100000,2020年度,11214,埼玉県 春日部市,,345309222,,110407,
2020100000,2020年度,11215,埼玉県 狭山市,,234576201,,74015,
2020100000,2020年度,11216,埼玉県 羽生市,,75363797,,25001,
2020100000,2020年度,11217,埼玉県 鴻巣市,,181828391,,56433,
2020100000,2020年度,11218,埼玉県 深谷市,,202352620,,66194,
2020100000,2020年度,11219,埼玉県 上尾市,,371124191,,110522,
2020100000,2020年度,11221,埼玉県 草加市,,422774698,,124645,
2020100000,2020年度,11222,埼玉県 越谷市,,578289927,,167935,
2020100000,2020年度,11223,埼玉県 蕨市,,133580990,,39453,
2020100000,2020年度,11224,埼玉県 戸田市,,271123042,,73244,
2020100000,2020年度,11225,埼玉県 入間市,,227024121,,71031,
2020100000,2020年度,11227,埼玉県 朝霞市,,279251759,,74335,
2020100000,2020年度,11228,埼玉県 志木市,,141072352,,37865,
2020100000,2020年度,11229,埼玉県 和光市,,177157327,,46315,
2020100000,2020年度,11230,埼玉県 新座市,,273771266,,79514,
2020100000,2020年度,11231,埼玉県 桶川市,,117065339,,35822,
2020100000,2020年度,11232,埼玉県 久喜市,,233094887,,72885,
2020100000,2020年度,11233,埼玉県 北本市,,101235715,,31564,
2020100000,2020年度,11234,埼玉県 八潮市,,158275240,,47621,
2020100000,2020年度,11235,埼玉県 富士見市,,188524816,,55109,
2020100000,2020年度,11237,埼玉県 三郷市,,234763003,,69378,
2020100000,2020年度,11238,埼玉県 蓮田市,,97333050,,29579,
2020100000,2020年度,11239,埼玉県 坂戸市,,150438962,,47446,
2020100000,2020年度,11240,埼玉県 幸手市,,68158780,,23290,
2020100000,2020年度,11241,埼玉県 鶴ヶ島市,,109402729,,33574,
2020100000,2020年度,11242,埼玉県 日高市,,79152114,,25962,
2020100000,2020年度,11243,埼玉県 吉川市,,117685201,,35269,
2020100000,2020年度,11245,埼玉県 ふじみ野市,,191550986,,54840,
2020100000,2020年度,11246,埼玉県 白岡市,,86650338,,25107,
2020100000,2020年度,11301,埼玉県 伊奈町,,69606408,,21179,
2020100000,2020年度,11324,埼玉県 三芳町,,64474922,,18023,
2020100000,2020年度,11326,埼玉県 毛呂山町,,43551244,,15191,
2020100000,2020年度,11327,埼玉県 越生町,,15271759,,5340,
2020100000,2020年度,11341,埼玉県 滑川町,,28997217,,8989,
2020100000,2020年度,11342,埼玉県 嵐山町,,24031416,,8411,
2020100000,2020年度,11343,埼玉県 小川町,,39052693,,13904,
2020100000,2020年度,11346,埼玉県 川島町,,26826023,,9266,
2020100000,2020年度,11347,埼玉県 吉見町,,25581136,,9015,
2020100000,2020年度,11348,埼玉県 鳩山町,,18065470,,6337,
2020100000,2020年度,11349,埼玉県 ときがわ町,,13383391,,4945,
2020100000,2020年度,11361,埼玉県 横瀬町,,10346353,,3661,
2020100000,2020年度,11362,埼玉県 皆野町,,11171605,,4209,
2020100000,2020年度,11363,埼玉県 長瀞町,,8678098,,3054,
2020100000,2020年度,11365,埼玉県 小鹿野町,,12593107,,4936,
2020100000,2020年度,11369,埼玉県 東秩父村,,2854023,,1179,
2020100000,2020年度,11381,埼玉県 美里町,,13687223,,4932,
2020100000,2020年度,11383,埼玉県 神川町,,15779977,,6025,
2020100000,2020年度,11385,埼玉県 上里町,,40131042,,14461,
2020100000,2020年度,11408,埼玉県 寄居町,,42405430,,15259,
2020100000,2020年度,11442,埼玉県 宮代町,,48879832,,16053,
2020100000,2020年度,11464,埼玉県 杉戸町,,63957545,,20661,
2020100000,2020年度,11465,埼玉県 松伏町,,40484590,,13589,
2020100000,2020年度,12100,千葉県 千葉市,,1898328179,,473732,
2020100000,2020年度,12101,千葉県 千葉市 中央区,,-,,-,
2020100000,2020年度,12102,千葉県 千葉市 花見川区,,-,,-,
2020100000,2020年度,12103,千葉県 千葉市 稲毛区,,-,,-,
2020100000,2020年度,12104,千葉県 千葉市 若葉区,,-,,-,
2020100000,2020年度,12105,千葉県 千葉市 緑区,,-,,-,
2020100000,2020年度,12106,千葉県 千葉市 美浜区,,-,,-,
2020100000,2020年度,12202,千葉県 銚子市,,75639797,,26783,
2020100000,2020年度,12203,千葉県 市川市,,1023210079,,262706,
2020100000,2020年度,12204,千葉県 船橋市,,1181288903,,322720,
2020100000,2020年度,12205,千葉県 館山市,,55041206,,19917,
2020100000,2020年度,12206,千葉県 木更津市,,216659922,,64648,
2020100000,2020年度,12207,千葉県 松戸市,,868340589,,247779,
2020100000,2020年度,12208,千葉県 野田市,,222182620,,72156,
2020100000,2020年度,12210,千葉県 茂原市,,123023048,,41253,
2020100000,2020年度,12211,千葉県 成田市,,218336967,,67300,
2020100000,2020年度,12212,千葉県 佐倉市,,291463824,,83639,
2020100000,2020年度,12213,千葉県 東金市,,77612736,,26736,
2020100000,2020年度,12215,千葉県 旭市,,85828653,,29938,
2020100000,2020年度,12216,千葉県 習志野市,,333965457,,86443,
2020100000,2020年度,12217,千葉県 柏市,,765791205,,207635,
2020100000,2020年度,12218,千葉県 勝浦市,,18154864,,6863,
2020100000,2020年度,12219,千葉県 市原市,,424460269,,131955,
2020100000,2020年度,12220,千葉県 流山市,,388208194,,96697,
2020100000,2020年度,12221,千葉県 八千代市,,339844945,,96069,
2020100000,2020年度,12222,千葉県 我孫子市,,225260803,,63899,
2020100000,2020年度,12223,千葉県 鴨川市,,40880581,,14662,
2020100000,2020年度,12224,千葉県 鎌ケ谷市,,173188000,,52802,
2020100000,2020年度,12225,千葉県 君津市,,127072928,,40904,
2020100000,2020年度,12226,千葉県 富津市,,57513079,,20114,
2020100000,2020年度,12227,千葉県 浦安市,,425566308,,92948,
2020100000,2020年度,12228,千葉県 四街道市,,150439353,,44472,
2020100000,2020年度,12229,千葉県 袖ケ浦市,,99727575,,30423,
2020100000,2020年度,12230,千葉県 八街市,,87458018,,31601,
2020100000,2020年度,12231,千葉県 印西市,,179797487,,47510,
2020100000,2020年度,12232,千葉県 白井市,,104733667,,29472,
2020100000,2020年度,12233,千葉県 富里市,,70244952,,24358,
2020100000,2020年度,12234,千葉県 南房総市,,38486278,,15169,
2020100000,2020年度,12235,千葉県 匝瑳市,,44454411,,15738,
2020100000,2020年度,12236,千葉県 香取市,,95695037,,33647,
2020100000,2020年度,12237,千葉県 山武市,,61094967,,22388,
2020100000,2020年度,12238,千葉県 いすみ市,,41801320,,15844,
2020100000,2020年度,12239,千葉県 大網白里市,,69137436,,22329,
2020100000,2020年度,12322,千葉県 酒々井町,,29386779,,9807,
2020100000,2020年度,12329,千葉県 栄町,,28112690,,9817,
2020100000,2020年度,12342,千葉県 神崎町,,7805536,,2763,
2020100000,2020年度,12347,千葉県 多古町,,17349787,,6292,
2020100000,2020年度,12349,千葉県 東庄町,,17196331,,5982,
2020100000,2020年度,12403,千葉県 九十九里町,,17331449,,6488,
2020100000,2020年度,12409,千葉県 芝山町,,9903157,,3207,
2020100000,2020年度,12410,千葉県 横芝光町,,27472508,,9895,
2020100000,2020年度,12421,千葉県 一宮町,,16086138,,5310,
2020100000,2020年度,12422,千葉県 睦沢町,,7895735,,2971,
2020100000,2020年度,12423,千葉県 長生村,,17219886,,6229,
2020100000,2020年度,12424,千葉県 白子町,,12773776,,4640,
2020100000,2020年度,12426,千葉県 長柄町,,8225231,,2981,
2020100000,2020年度,12427,千葉県 長南町,,9021097,,3494,
2020100000,2020年度,12441,千葉県 大多喜町,,9534198,,3704,
2020100000,2020年度,12443,千葉県 御宿町,,7968091,,3085,
2020100000,2020年度,12463,千葉県 鋸南町,,8261734,,3108,
2020100000,2020年度,13101,東京都 千代田区,,400984266,,39873,
2020100000,2020年度,13102,東京都 中央区,,684753903,,100057,
2020100000,2020年度,13103,東京都 港区,,1704945973,,146579,
2020100000,2020年度,13104,東京都 新宿区,,1044274299,,187984,
2020100000,2020年度,13105,東京都 文京区,,778597546,,125357,
2020100000,2020年度,13106,東京都 台東区,,504292100,,114155,
2020100000,2020年度,13107,東京都 墨田区,,604651466,,153653,
2020100000,2020年度,13108,東京都 江東区,,1261281380,,281551,
2020100000,2020年度,13109,東京都 品川区,,1189250332,,235382,
2020100000,2020年度,13110,東京都 目黒区,,1047325161,,164631,
2020100000,2020年度,13111,東京都 大田区,,1792361034,,414194,
2020100000,2020年度,13112,東京都 世田谷区,,2822665875,,499307,
2020100000,2020年度,13113,東京都 渋谷区,,1192700801,,134685,
2020100000,2020年度,13114,東京都 中野区,,803422586,,190531,
2020100000,2020年度,13115,東京都 杉並区,,1523214688,,324373,
2020100000,2020年度,13116,東京都 豊島区,,753620498,,163653,
2020100000,2020年度,13117,東京都 北区,,718409312,,190236,
2020100000,2020年度,13118,東京都 荒川区,,427985507,,112900,
2020100000,2020年度,13119,東京都 板橋区,,1108490477,,300788,
2020100000,2020年度,13120,東京都 練馬区,,1612733797,,384981,
2020100000,2020年度,13121,東京都 足立区,,1187288146,,341968,
2020100000,2020年度,13122,東京都 葛飾区,,820479595,,232210,
2020100000,2020年度,13123,東京都 江戸川区,,1311428383,,353529,
2020100000,2020年度,13201,東京都 八王子市,,957767444,,269049,
2020100000,2020年度,13202,東京都 立川市,,349066670,,92316,
2020100000,2020年度,13203,東京都 武蔵野市,,431630525,,79866,
2020100000,2020年度,13204,東京都 三鷹市,,445478282,,98821,
2020100000,2020年度,13205,東京都 青梅市,,202656594,,63902,
2020100000,2020年度,13206,東京都 府中市,,516842974,,132707,
2020100000,2020年度,13207,東京都 昭島市,,190193047,,56170,
2020100000,2020年度,13208,東京都 調布市,,527862851,,125238,
2020100000,2020年度,13209,東京都 町田市,,788080956,,202820,
2020100000,2020年度,13210,東京都 小金井市,,274593991,,64212,
2020100000,2020年度,13211,東京都 小平市,,370763455,,94235,
2020100000,2020年度,13212,東京都 日野市,,350004999,,94260,
2020100000,2020年度,13213,東京都 東村山市,,253801168,,72479,
2020100000,2020年度,13214,東京都 国分寺市,,291162727,,66047,
2020100000,2020年度,13215,東京都 国立市,,175604340,,38757,
2020100000,2020年度,13218,東京都 福生市,,89363854,,28880,
2020100000,2020年度,13219,東京都 狛江市,,171130072,,43672,
2020100000,2020年度,13220,東京都 東大和市,,142220194,,40605,
2020100000,2020年度,13221,東京都 清瀬市,,121821473,,34908,
2020100000,2020年度,13222,東京都 東久留米市,,201386413,,55793,
2020100000,2020年度,13223,東京都 武蔵村山市,,103353590,,32703,
2020100000,2020年度,13224,東京都 多摩市,,273745144,,73712,
2020100000,2020年度,13225,東京都 稲城市,,183359121,,45229,
2020100000,2020年度,13227,東京都 羽村市,,92235758,,27608,
2020100000,2020年度,13228,東京都 あきる野市,,121713853,,38092,
2020100000,2020年度,13229,東京都 西東京市,,389875254,,101106,
2020100000,2020年度,13303,東京都 瑞穂町,,47981600,,15353,
2020100000,2020年度,13305,東京都 日の出町,,21872782,,7457,
2020100000,2020年度,13307,東京都 檜原村,,2271807,,859,
2020100000,2020年度,13308,東京都 奥多摩町,,5698995,,2009,
2020100000,2020年度,13361,東京都 大島町,,9946563,,3278,
2020100000,2020年度,13362,東京都 利島村,,558742,,167,
2020100000,2020年度,13363,東京都 新島村,,3439659,,1148,
2020100000,2020年度,13364,東京都 神津島村,,2580437,,838,
2020100000,2020年度,13381,東京都 三宅村,,3838787,,1140,
2020100000,2020年度,13382,東京都 御蔵島村,,528940,,170,
2020100000,2020年度,13401,東京都 八丈町,,9135278,,3125,
2020100000,2020年度,13402,東京都 青ヶ島村,,405134,,105,
2020100000,2020年度,13421,東京都 小笠原村,,6961308,,1725,
2020100000,2020年度,14100,神奈川県 横浜市,,7768948349,,1897817,
2020100000,2020年度,14101,神奈川県 横浜市 鶴見区,,-,,-,
2020100000,2020年度,14102,神奈川県 横浜市 神奈川区,,-,,-,
2020100000,2020年度,14103,神奈川県 横浜市 西区,,-,,-,
2020100000,2020年度,14104,神奈川県 横浜市 中区,,-,,-,
2020100000,2020年度,14105,神奈川県 横浜市 南区,,-,,-,
2020100000,2020年度,14106,神奈川県 横浜市 保土ケ谷区,,-,,-,
2020100000,2020年度,14107,神奈川県 横浜市 磯子区,,-,,-,
2020100000,2020年度,14108,神奈川県 横浜市 金沢区,,-,,-,
2020100000,2020年度,14109,神奈川県 横浜市 港北区,,-,,-,
2020100000,2020年度,14110,神奈川県 横浜市 戸塚区,,-,,-,
2020100000,2020年度,14111,神奈川県 横浜市 港南区,,-,,-,
2020100000,2020年度,14112,神奈川県 横浜市 旭区,,-,,-,
2020100000,2020年度,14113,神奈川県 横浜市 緑区,,-,,-,
2020100000,2020年度,14114,神奈川県 横浜市 瀬谷区,,-,,-,
2020100000,2020年度,14115,神奈川県 横浜市 栄区,,-,,-,
2020100000,2020年度,14116,神奈川県 横浜市 泉区,,-,,-,
2020100000,2020年度,14117,神奈川県 横浜市 青葉区,,-,,-,
2020100000,2020年度,14118,神奈川県 横浜市 都筑区,,-,,-,
2020100000,2020年度,14130,神奈川県 川崎市,,3326112981,,815545,
2020100000,2020年度,14131,神奈川県 川崎市 川崎区,,-,,-,
2020100000,2020年度,14132,神奈川県 川崎市 幸区,,-,,-,
2020100000,2020年度,14133,神奈川県 川崎市 中原区,,-,,-,
2020100000,2020年度,14134,神奈川県 川崎市 高津区,,-,,-,
2020100000,2020年度,14135,神奈川県 川崎市 多摩区,,-,,-,
2020100000,2020年度,14136,神奈川県 川崎市 宮前区,,-,,-,
2020100000,2020年度,14137,神奈川県 川崎市 麻生区,,-,,-,
2020100000,2020年度,14150,神奈川県 相模原市,,1214482035,,355444,
2020100000,2020年度,14151,神奈川県 相模原市 緑区,,-,,-,
2020100000,2020年度,14152,神奈川県 相模原市 中央区,,-,,-,
2020100000,2020年度,14153,神奈川県 相模原市 南区,,-,,-,
2020100000,2020年度,14201,神奈川県 横須賀市,,618745947,,191669,
2020100000,2020年度,14203,神奈川県 平塚市,,419947793,,123386,
2020100000,2020年度,14204,神奈川県 鎌倉市,,405193691,,86094,
2020100000,2020年度,14205,神奈川県 藤沢市,,869918431,,214852,
2020100000,2020年度,14206,神奈川県 小田原市,,307294559,,92156,
2020100000,2020年度,14207,神奈川県 茅ヶ崎市,,445033220,,117207,
2020100000,2020年度,14208,神奈川県 逗子市,,123396735,,28276,
2020100000,2020年度,14210,神奈川県 三浦市,,59759489,,19587,
2020100000,2020年度,14211,神奈川県 秦野市,,246621387,,76704,
2020100000,2020年度,14212,神奈川県 厚木市,,388256482,,111618,
2020100000,2020年度,14213,神奈川県 大和市,,422221488,,120417,
2020100000,2020年度,14214,神奈川県 伊勢原市,,175210022,,50381,
2020100000,2020年度,14215,神奈川県 海老名市,,240753528,,65862,
2020100000,2020年度,14216,神奈川県 座間市,,212833399,,65248,
2020100000,2020年度,14217,神奈川県 南足柄市,,62179388,,20377,
2020100000,2020年度,14218,神奈川県 綾瀬市,,128234826,,39985,
