表題：,都道府県・市区町村のすがた（社会・人口統計体系）,,,,,,,
2020100000,2020年度,14301,神奈川県 葉山町,,67486134,,14989,
2020100000,2020年度,14321,神奈川県 寒川町,,74464214,,23365,
2020100000,2020年度,14341,神奈川県 大磯町,,60705356,,15248,
2020100000,2020年度,14342,神奈川県 二宮町,,46452265,,13542,
2020100000,2020年度,14361,神奈川県 中井町,,13812377,,4538,
2020100000,2020年度,14362,神奈川県 大井町,,25677751,,8329,
2020100000,2020年度,14363,神奈川県 松田町,,16292683,,5323,
2020100000,2020年度,14364,神奈川県 山北町,,13713101,,4815,
2020100000,2020年度,14366,神奈川県 開成町,,30938307,,8633,
2020100000,2020年度,14382,神奈川県 箱根町,,17061803,,6265,
2020100000,2020年度,14383,神奈川県 真鶴町,,9169281,,3184,
2020100000,2020年度,14384,神奈川県 湯河原町,,31992380,,11243,
2020100000,2020年度,14401,神奈川県 愛川町,,55549657,,19301,
2020100000,2020年度,14402,神奈川県 清川村,,4076682,,1368,
2020100000,2020年度,15100,新潟県 新潟市,,1123703588,,373130,
2020100000,2020年度,15101,新潟県 新潟市 北区,,-,,-,
2020100000,2020年度,15102,新潟県 新潟市 東区,,-,,-,
2020100000,2020年度,15103,新潟県 新潟市 中央区,,-,,-,
2020100000,2020年度,15104,新潟県 新潟市 江南区,,-,,-,
2020100000,2020年度,15105,新潟県 新潟市 秋葉区,,-,,-,
2020100000,2020年度,15106,新潟県 新潟市 南区,,-,,-,
2020100000,2020年度,15107,新潟県 新潟市 西区,,-,,-,
2020100000,2020年度,15108,新潟県 新潟市 西蒲区,,-,,-,
2020100000,2020年度,15202,新潟県 長岡市,,365718338,,126380,
2020100000,2020年度,15204,新潟県 三条市,,128219109,,45122,
2020100000,2020年度,15205,新潟県 柏崎市,,107163914,,38302,
2020100000,2020年度,15206,新潟県 新発田市,,119755911,,44498,
2020100000,2020年度,15208,新潟県 小千谷市,,42497291,,16110,
2020100000,2020年度,15209,新潟県 加茂市,,29204675,,11634,
2020100000,2020年度,15210,新潟県 十日町市,,55120336,,22480,
2020100000,2020年度,15211,新潟県 見附市,,47654874,,18461,
2020100000,2020年度,15212,新潟県 村上市,,63562884,,25607,
2020100000,2020年度,15213,新潟県 燕市,,106859980,,38288,
2020100000,2020年度,15216,新潟県 糸魚川市,,50777875,,19033,
2020100000,2020年度,15217,新潟県 妙高市,,37137477,,14130,
2020100000,2020年度,15218,新潟県 五泉市,,54866305,,21953,
2020100000,2020年度,15222,新潟県 上越市,,255931232,,89048,
2020100000,2020年度,15223,新潟県 阿賀野市,,46677958,,18786,
2020100000,2020年度,15224,新潟県 佐渡市,,51742440,,20923,
2020100000,2020年度,15225,新潟県 魚沼市,,39580367,,15803,
2020100000,2020年度,15226,新潟県 南魚沼市,,65709407,,25608,
2020100000,2020年度,15227,新潟県 胎内市,,32447706,,12707,
2020100000,2020年度,15307,新潟県 聖籠町,,16726721,,6476,
2020100000,2020年度,15342,新潟県 弥彦村,,9498837,,3764,
2020100000,2020年度,15361,新潟県 田上町,,12634764,,5198,
2020100000,2020年度,15385,新潟県 阿賀町,,9479874,,4042,
2020100000,2020年度,15405,新潟県 出雲崎町,,4341541,,1804,
2020100000,2020年度,15461,新潟県 湯沢町,,9519245,,3721,
2020100000,2020年度,15482,新潟県 津南町,,9453775,,3907,
2020100000,2020年度,15504,新潟県 刈羽村,,6019225,,2081,
2020100000,2020年度,15581,新潟県 関川村,,5275178,,2131,
2020100000,2020年度,15586,新潟県 粟島浦村,,302557,,116,
2020100000,2020年度,16201,富山県 富山市,,658967758,,207011,
2020100000,2020年度,16202,富山県 高岡市,,242329043,,83158,
2020100000,2020年度,16204,富山県 魚津市,,60513720,,21119,
2020100000,2020年度,16205,富山県 氷見市,,57715372,,22172,
2020100000,2020年度,16206,富山県 滑川市,,48375382,,16705,
2020100000,2020年度,16207,富山県 黒部市,,63394747,,21487,
2020100000,2020年度,16208,富山県 砺波市,,71280262,,24748,
2020100000,2020年度,16209,富山県 小矢部市,,40505196,,14733,
2020100000,2020年度,16210,富山県 南砺市,,64127316,,24361,
2020100000,2020年度,16211,富山県 射水市,,132782634,,45004,
2020100000,2020年度,16321,富山県 舟橋村,,5227975,,1631,
2020100000,2020年度,16322,富山県 上市町,,26361741,,9733,
2020100000,2020年度,16323,富山県 立山町,,34753864,,12628,
2020100000,2020年度,16342,富山県 入善町,,33898139,,12384,
2020100000,2020年度,16343,富山県 朝日町,,14608743,,5438,
2020100000,2020年度,17201,石川県 金沢市,,767123738,,224692,
2020100000,2020年度,17202,石川県 七尾市,,63422807,,23808,
2020100000,2020年度,17203,石川県 小松市,,164275626,,54070,
2020100000,2020年度,17204,石川県 輪島市,,23974770,,9964,
2020100000,2020年度,17205,石川県 珠洲市,,13794244,,5611,
2020100000,2020年度,17206,石川県 加賀市,,87645296,,31798,
2020100000,2020年度,17207,石川県 羽咋市,,25537623,,9644,
2020100000,2020年度,17209,石川県 かほく市,,47092473,,16841,
2020100000,2020年度,17210,石川県 白山市,,163402713,,55329,
2020100000,2020年度,17211,石川県 能美市,,77811783,,24590,
2020100000,2020年度,17212,石川県 野々市市,,86277350,,26560,
2020100000,2020年度,17324,石川県 川北町,,8996831,,3018,
2020100000,2020年度,17361,石川県 津幡町,,54721927,,18809,
2020100000,2020年度,17365,石川県 内灘町,,38481754,,12959,
2020100000,2020年度,17384,石川県 志賀町,,22477335,,8723,
2020100000,2020年度,17386,石川県 宝達志水町,,15640750,,5874,
2020100000,2020年度,17407,石川県 中能登町,,19741363,,7642,
2020100000,2020年度,17461,石川県 穴水町,,8321430,,3182,
2020100000,2020年度,17463,石川県 能登町,,16874820,,6594,
2020100000,2020年度,18201,福井県 福井市,,417695576,,129359,
2020100000,2020年度,18202,福井県 敦賀市,,99239491,,31433,
2020100000,2020年度,18204,福井県 小浜市,,38820604,,13513,
2020100000,2020年度,18205,福井県 大野市,,40747459,,15372,
2020100000,2020年度,18206,福井県 勝山市,,28588256,,10897,
2020100000,2020年度,18207,福井県 鯖江市,,113556315,,34266,
2020100000,2020年度,18208,福井県 あわら市,,38399892,,13761,
2020100000,2020年度,18209,福井県 越前市,,117443171,,40525,
2020100000,2020年度,18210,福井県 坂井市,,129545856,,45027,
2020100000,2020年度,18322,福井県 永平寺町,,26118794,,9013,
2020100000,2020年度,18382,福井県 池田町,,2849905,,1152,
2020100000,2020年度,18404,福井県 南越前町,,13169931,,4956,
2020100000,2020年度,18423,福井県 越前町,,27234096,,10143,
2020100000,2020年度,18442,福井県 美浜町,,12648207,,4260,
2020100000,2020年度,18481,福井県 高浜町,,14964714,,4802,
2020100000,2020年度,18483,福井県 おおい町,,11011329,,3779,
2020100000,2020年度,18501,福井県 若狭町,,18198661,,6655,
2020100000,2020年度,19201,山梨県 甲府市,,280222440,,85912,
2020100000,2020年度,19202,山梨県 富士吉田市,,70971890,,23066,
2020100000,2020年度,19204,山梨県 都留市,,38835038,,13596,
2020100000,2020年度,19205,山梨県 山梨市,,44302204,,15435,
2020100000,2020年度,19206,山梨県 大月市,,29861825,,10523,
2020100000,2020年度,19207,山梨県 韮崎市,,40558116,,13713,
2020100000,2020年度,19208,山梨県 南アルプス市,,96714351,,33459,
2020100000,2020年度,19209,山梨県 北杜市,,56770071,,20114,
2020100000,2020年度,19210,山梨県 甲斐市,,111784765,,35990,
2020100000,2020年度,19211,山梨県 笛吹市,,89102138,,31589,
2020100000,2020年度,19212,山梨県 上野原市,,31523162,,10801,
2020100000,2020年度,19213,山梨県 甲州市,,38708061,,13561,
2020100000,2020年度,19214,山梨県 中央市,,46342183,,14970,
2020100000,2020年度,19346,山梨県 市川三郷町,,17961398,,6692,
2020100000,2020年度,19364,山梨県 早川町,,1231818,,445,
2020100000,2020年度,19365,山梨県 身延町,,12333177,,4834,
2020100000,2020年度,19366,山梨県 南部町,,8869091,,3421,
2020100000,2020年度,19368,山梨県 富士川町,,19589097,,6816,
2020100000,2020年度,19384,山梨県 昭和町,,36221864,,10147,
2020100000,2020年度,19422,山梨県 道志村,,2460244,,837,
2020100000,2020年度,19423,山梨県 西桂町,,5663869,,1974,
2020100000,2020年度,19424,山梨県 忍野村,,24199700,,4903,
2020100000,2020年度,19425,山梨県 山中湖村,,8681235,,2735,
2020100000,2020年度,19429,山梨県 鳴沢村,,4781174,,1428,
2020100000,2020年度,19430,山梨県 富士河口湖町,,42999291,,12735,
2020100000,2020年度,19442,山梨県 小菅村,,871394,,300,
2020100000,2020年度,19443,山梨県 丹波山村,,579423,,223,
2020100000,2020年度,20201,長野県 長野市,,563523221,,176102,
2020100000,2020年度,20202,長野県 松本市,,372686159,,112617,
2020100000,2020年度,20203,長野県 上田市,,210827289,,71922,
2020100000,2020年度,20204,長野県 岡谷市,,72038894,,23795,
2020100000,2020年度,20205,長野県 飯田市,,134373162,,46711,
2020100000,2020年度,20206,長野県 諏訪市,,76108189,,24152,
2020100000,2020年度,20207,長野県 須坂市,,65952291,,23082,
2020100000,2020年度,20208,長野県 小諸市,,51245290,,18853,
2020100000,2020年度,20209,長野県 伊那市,,93946279,,32132,
2020100000,2020年度,20210,長野県 駒ヶ根市,,45780515,,15577,
2020100000,2020年度,20211,長野県 中野市,,55213186,,20031,
2020100000,2020年度,20212,長野県 大町市,,32145993,,11888,
2020100000,2020年度,20213,長野県 飯山市,,22067091,,8735,
2020100000,2020年度,20214,長野県 茅野市,,77190650,,26403,
2020100000,2020年度,20215,長野県 塩尻市,,98703082,,32413,
2020100000,2020年度,20217,長野県 佐久市,,131715607,,44624,
2020100000,2020年度,20218,長野県 千曲市,,77723619,,27507,
2020100000,2020年度,20219,長野県 東御市,,37966798,,13532,
2020100000,2020年度,20220,長野県 安曇野市,,131123107,,45085,
2020100000,2020年度,20303,長野県 小海町,,5202521,,1941,
2020100000,2020年度,20304,長野県 川上村,,5483757,,1944,
2020100000,2020年度,20305,長野県 南牧村,,3913167,,1361,
2020100000,2020年度,20306,長野県 南相木村,,1042764,,385,
2020100000,2020年度,20307,長野県 北相木村,,767447,,274,
2020100000,2020年度,20309,長野県 佐久穂町,,12365577,,4619,
2020100000,2020年度,20321,長野県 軽井沢町,,39690623,,9496,
2020100000,2020年度,20323,長野県 御代田町,,22591382,,7481,
2020100000,2020年度,20324,長野県 立科町,,8206148,,3112,
2020100000,2020年度,20349,長野県 青木村,,4840278,,1801,
2020100000,2020年度,20350,長野県 長和町,,6197977,,2401,
2020100000,2020年度,20361,長野県 下諏訪町,,28278998,,9313,
2020100000,2020年度,20362,長野県 富士見町,,18635243,,6705,
2020100000,2020年度,20363,長野県 原村,,10470245,,3488,
2020100000,2020年度,20382,長野県 辰野町,,24829172,,8939,
2020100000,2020年度,20383,長野県 箕輪町,,35485426,,12029,
2020100000,2020年度,20384,長野県 飯島町,,12124458,,4224,
2020100000,2020年度,20385,長野県 南箕輪村,,22212739,,7550,
2020100000,2020年度,20386,長野県 中川村,,5616993,,2194,
2020100000,2020年度,20388,長野県 宮田村,,12716609,,4240,
2020100000,2020年度,20402,長野県 松川町,,15918403,,5706,
2020100000,2020年度,20403,長野県 高森町,,16744137,,5900,
2020100000,2020年度,20404,長野県 阿南町,,4256589,,1695,
2020100000,2020年度,20407,長野県 阿智村,,6547413,,2610,
2020100000,2020年度,20409,長野県 平谷村,,418246,,169,
2020100000,2020年度,20410,長野県 根羽村,,872562,,388,
2020100000,2020年度,20411,長野県 下條村,,4018303,,1569,
2020100000,2020年度,20412,長野県 売木村,,435764,,193,
2020100000,2020年度,20413,長野県 天龍村,,1088283,,457,
2020100000,2020年度,20414,長野県 泰阜村,,1609107,,621,
2020100000,2020年度,20415,長野県 喬木村,,7044699,,2642,
2020100000,2020年度,20416,長野県 豊丘村,,7632185,,2937,
2020100000,2020年度,20417,長野県 大鹿村,,773815,,296,
2020100000,2020年度,20422,長野県 上松町,,5071716,,1883,
2020100000,2020年度,20423,長野県 南木曽町,,4596245,,1738,
2020100000,2020年度,20425,長野県 木祖村,,3087532,,1195,
2020100000,2020年度,20429,長野県 王滝村,,876937,,332,
2020100000,2020年度,20430,長野県 大桑村,,4356147,,1660,
2020100000,2020年度,20432,長野県 木曽町,,13301446,,5058,
2020100000,2020年度,20446,長野県 麻績村,,2714776,,1022,
2020100000,2020年度,20448,長野県 生坂村,,1585288,,653,
2020100000,2020年度,20450,長野県 山形村,,12095514,,4012,
2020100000,2020年度,20451,長野県 朝日村,,5628218,,2121,
2020100000,2020年度,20452,長野県 筑北村,,4478542,,1819,
2020100000,2020年度,20481,長野県 池田町,,11803570,,4246,
2020100000,2020年度,20482,長野県 松川村,,12438288,,4393,
2020100000,2020年度,20485,長野県 白馬村,,10382734,,3773,
2020100000,2020年度,20486,長野県 小谷村,,2778674,,1123,
2020100000,2020年度,20521,長野県 坂城町,,20280317,,6803,
2020100000,2020年度,20541,長野県 小布施町,,14163476,,4937,
2020100000,2020年度,20543,長野県 高山村,,8476158,,3135,
2020100000,2020年度,20561,長野県 山ノ内町,,12183495,,5115,
2020100000,2020年度,20562,長野県 木島平村,,4863624,,1907,
2020100000,2020年度,20563,長野県 野沢温泉村,,3349974,,1296,
2020100000,2020年度,20583,長野県 信濃町,,8611349,,3338,
2020100000,2020年度,20588,長野県 小川村,,2314780,,942,
2020100000,2020年度,20590,長野県 飯綱町,,12908253,,4864,
2020100000,2020年度,20602,長野県 栄村,,1404382,,570,
2020100000,2020年度,21201,岐阜県 岐阜市,,662422728,,189604,
2020100000,2020年度,21202,岐阜県 大垣市,,251156543,,76398,
2020100000,2020年度,21203,岐阜県 高山市,,119297137,,41972,
2020100000,2020年度,21204,岐阜県 多治見市,,169371813,,52748,
2020100000,2020年度,21205,岐阜県 関市,,123438924,,41050,
2020100000,2020年度,21206,岐阜県 中津川市,,105584136,,36696,
2020100000,2020年度,21207,岐阜県 美濃市,,27072284,,9279,
2020100000,2020年度,21208,岐阜県 瑞浪市,,51849672,,18037,
2020100000,2020年度,21209,岐阜県 羽島市,,98733885,,31011,
2020100000,2020年度,21210,岐阜県 恵那市,,65026271,,22757,
2020100000,2020年度,21211,岐阜県 美濃加茂市,,83906636,,27579,
2020100000,2020年度,21212,岐阜県 土岐市,,78169543,,27066,
2020100000,2020年度,21213,岐阜県 各務原市,,228888889,,69811,
2020100000,2020年度,21214,岐阜県 可児市,,154543819,,49777,
2020100000,2020年度,21215,岐阜県 山県市,,34305929,,11999,
2020100000,2020年度,21216,岐阜県 瑞穂市,,83987372,,26121,
2020100000,2020年度,21217,岐阜県 飛騨市,,29423384,,10990,
2020100000,2020年度,21218,岐阜県 本巣市,,46142206,,15414,
2020100000,2020年度,21219,岐阜県 郡上市,,49593187,,18068,
2020100000,2020年度,21220,岐阜県 下呂市,,38783940,,14410,
2020100000,2020年度,21221,岐阜県 海津市,,45626677,,15862,
2020100000,2020年度,21302,岐阜県 岐南町,,41528384,,12580,
2020100000,2020年度,21303,岐阜県 笠松町,,33517925,,10326,
2020100000,2020年度,21341,岐阜県 養老町,,36764106,,12884,
2020100000,2020年度,21361,岐阜県 垂井町,,37010214,,12571,
2020100000,2020年度,21362,岐阜県 関ケ原町,,9132654,,3194,
2020100000,2020年度,21381,岐阜県 神戸町,,25654033,,8831,
2020100000,2020年度,21382,岐阜県 輪之内町,,13032826,,4530,
2020100000,2020年度,21383,岐阜県 安八町,,20330765,,6805,
2020100000,2020年度,21401,岐阜県 揖斐川町,,25438826,,9112,
2020100000,2020年度,21403,岐阜県 大野町,,30459291,,10357,
2020100000,2020年度,21404,岐阜県 池田町,,32265986,,11001,
2020100000,2020年度,21421,岐阜県 北方町,,27042698,,8641,
2020100000,2020年度,21501,岐阜県 坂祝町,,11505099,,4030,
2020100000,2020年度,21502,岐阜県 富加町,,7882067,,2628,
2020100000,2020年度,21503,岐阜県 川辺町,,13596827,,4699,
2020100000,2020年度,21504,岐阜県 七宗町,,4231823,,1522,
2020100000,2020年度,21505,岐阜県 八百津町,,13690806,,4780,
2020100000,2020年度,21506,岐阜県 白川町,,8435819,,3290,
2020100000,2020年度,21507,岐阜県 東白川村,,2313733,,904,
2020100000,2020年度,21521,岐阜県 御嵩町,,24214664,,8486,
2020100000,2020年度,21604,岐阜県 白川村,,2531528,,831,
2020100000,2020年度,22100,静岡県 静岡市,,1103850299,,334826,
2020100000,2020年度,22101,静岡県 静岡市 葵区,,-,,-,
2020100000,2020年度,22102,静岡県 静岡市 駿河区,,-,,-,
2020100000,2020年度,22103,静岡県 静岡市 清水区,,-,,-,
2020100000,2020年度,22130,静岡県 浜松市,,1301243385,,388802,
2020100000,2020年度,22131,静岡県 浜松市 中区,,-,,-,
2020100000,2020年度,22132,静岡県 浜松市 東区,,-,,-,
2020100000,2020年度,22133,静岡県 浜松市 西区,,-,,-,
2020100000,2020年度,22134,静岡県 浜松市 南区,,-,,-,
2020100000,2020年度,22135,静岡県 浜松市 北区,,-,,-,
2020100000,2020年度,22136,静岡県 浜松市 浜北区,,-,,-,
2020100000,2020年度,22137,静岡県 浜松市 天竜区,,-,,-,
2020100000,2020年度,22203,静岡県 沼津市,,303265897,,94775,
2020100000,2020年度,22205,静岡県 熱海市,,54442464,,17063,
2020100000,2020年度,22206,静岡県 三島市,,186036873,,53279,
2020100000,2020年度,22207,静岡県 富士宮市,,194149925,,64772,
2020100000,2020年度,22208,静岡県 伊東市,,80596252,,30172,
2020100000,2020年度,22209,静岡県 島田市,,140238583,,47154,
2020100000,2020年度,22210,静岡県 富士市,,404708257,,125643,
2020100000,2020年度,22211,静岡県 磐田市,,258832161,,84301,
2020100000,2020年度,22212,静岡県 焼津市,,203845587,,67928,
2020100000,2020年度,22213,静岡県 掛川市,,181271814,,58372,
2020100000,2020年度,22214,静岡県 藤枝市,,219122737,,69653,
2020100000,2020年度,22215,静岡県 御殿場市,,147174140,,46214,
2020100000,2020年度,22216,静岡県 袋井市,,135181540,,43859,
2020100000,2020年度,22219,静岡県 下田市,,24269213,,9294,
2020100000,2020年度,22220,静岡県 裾野市,,84692281,,25874,
2020100000,2020年度,22221,静岡県 湖西市,,95298768,,30070,
2020100000,2020年度,22222,静岡県 伊豆市,,36053278,,13973,
2020100000,2020年度,22223,静岡県 御前崎市,,47433879,,16470,
2020100000,2020年度,22224,静岡県 菊川市,,69655612,,24075,
2020100000,2020年度,22225,静岡県 伊豆の国市,,68015818,,23021,
2020100000,2020年度,22226,静岡県 牧之原市,,60954493,,21899,
2020100000,2020年度,22301,静岡県 東伊豆町,,12804749,,5144,
2020100000,2020年度,22302,静岡県 河津町,,7574080,,2958,
2020100000,2020年度,22304,静岡県 南伊豆町,,7547660,,3136,
2020100000,2020年度,22305,静岡県 松崎町,,5936619,,2434,
2020100000,2020年度,22306,静岡県 西伊豆町,,7069913,,2925,
2020100000,2020年度,22325,静岡県 函南町,,53385598,,17938,
2020100000,2020年度,22341,静岡県 清水町,,52539307,,16020,
2020100000,2020年度,22342,静岡県 長泉町,,82967537,,21453,
2020100000,2020年度,22344,静岡県 小山町,,29042178,,9288,
2020100000,2020年度,22424,静岡県 吉田町,,43846555,,14976,
2020100000,2020年度,22429,静岡県 川根本町,,7033505,,2807,
2020100000,2020年度,22461,静岡県 森町,,24152786,,8620,
2020100000,2020年度,23100,愛知県 名古屋市,,4635273719,,1140945,
2020100000,2020年度,23101,愛知県 名古屋市 千種区,,-,,-,
2020100000,2020年度,23102,愛知県 名古屋市 東区,,-,,-,
2020100000,2020年度,23103,愛知県 名古屋市 北区,,-,,-,
2020100000,2020年度,23104,愛知県 名古屋市 西区,,-,,-,
2020100000,2020年度,23105,愛知県 名古屋市 中村区,,-,,-,
2020100000,2020年度,23106,愛知県 名古屋市 中区,,-,,-,
2020100000,2020年度,23107,愛知県 名古屋市 昭和区,,-,,-,
2020100000,2020年度,23108,愛知県 名古屋市 瑞穂区,,-,,-,
2020100000,2020年度,23109,愛知県 名古屋市 熱田区,,-,,-,
2020100000,2020年度,23110,愛知県 名古屋市 中川区,,-,,-,
2020100000,2020年度,23111,愛知県 名古屋市 港区,,-,,-,
2020100000,2020年度,23112,愛知県 名古屋市 南区,,-,,-,
2020100000,2020年度,23113,愛知県 名古屋市 守山区,,-,,-,
2020100000,2020年度,23114,愛知県 名古屋市 緑区,,-,,-,
2020100000,2020年度,23115,愛知県 名古屋市 名東区,,-,,-,
2020100000,2020年度,23116,愛知県 名古屋市 天白区,,-,,-,
2020100000,2020年度,23201,愛知県 豊橋市,,614361719,,181029,
2020100000,2020年度,23202,愛知県 岡崎市,,716168263,,193052,
2020100000,2020年度,23203,愛知県 一宮市,,594704042,,177659,
2020100000,2020年度,23204,愛知県 瀬戸市,,202083824,,61242,
2020100000,2020年度,23205,愛知県 半田市,,209424701,,59349,
2020100000,2020年度,23206,愛知県 春日井市,,529320106,,150939,
2020100000,2020年度,23207,愛知県 豊川市,,293141021,,89974,
2020100000,2020年度,23208,愛知県 津島市,,92982097,,29339,
2020100000,2020年度,23209,愛知県 碧南市,,131114833,,37125,
2020100000,2020年度,23210,愛知県 刈谷市,,319816002,,80067,
2020100000,2020年度,23211,愛知県 豊田市,,834727476,,220675,
2020100000,2020年度,23212,愛知県 安城市,,371293778,,95912,
2020100000,2020年度,23213,愛知県 西尾市,,306584670,,84576,
2020100000,2020年度,23214,愛知県 蒲郡市,,123427504,,38325,
2020100000,2020年度,23215,愛知県 犬山市,,114497868,,35586,
2020100000,2020年度,23216,愛知県 常滑市,,92153336,,28634,
2020100000,2020年度,23217,愛知県 江南市,,158023188,,46896,
2020100000,2020年度,23219,愛知県 小牧市,,258937936,,77044,
2020100000,2020年度,23220,愛知県 稲沢市,,218815687,,65523,
2020100000,2020年度,23221,愛知県 新城市,,62858308,,21819,
2020100000,2020年度,23222,愛知県 東海市,,207251121,,58163,
2020100000,2020年度,23223,愛知県 大府市,,184975903,,46296,
2020100000,2020年度,23224,愛知県 知多市,,139801969,,41583,
2020100000,2020年度,23225,愛知県 知立市,,141941314,,38082,
2020100000,2020年度,23226,愛知県 尾張旭市,,145419173,,40250,
2020100000,2020年度,23227,愛知県 高浜市,,86118391,,24981,
2020100000,2020年度,23228,愛知県 岩倉市,,79965706,,23995,
2020100000,2020年度,23229,愛知県 豊明市,,123891855,,34732,
2020100000,2020年度,23230,愛知県 日進市,,188857896,,44591,
2020100000,2020年度,23231,愛知県 田原市,,93033970,,29716,
2020100000,2020年度,23232,愛知県 愛西市,,91316782,,28973,
2020100000,2020年度,23233,愛知県 清須市,,115839002,,34054,
2020100000,2020年度,23234,愛知県 北名古屋市,,146236258,,42086,
2020100000,2020年度,23235,愛知県 弥富市,,72479085,,21890,
2020100000,2020年度,23236,愛知県 みよし市,,129338668,,30193,
2020100000,2020年度,23237,愛知県 あま市,,136249949,,41276,
2020100000,2020年度,23238,愛知県 長久手市,,128904672,,29061,
2020100000,2020年度,23302,愛知県 東郷町,,78217389,,20841,
2020100000,2020年度,23342,愛知県 豊山町,,25929448,,7707,
2020100000,2020年度,23361,愛知県 大口町,,43596837,,11875,
2020100000,2020年度,23362,愛知県 扶桑町,,55493377,,16785,
2020100000,2020年度,23424,愛知県 大治町,,49666960,,15350,
2020100000,2020年度,23425,愛知県 蟹江町,,62727363,,18871,
2020100000,2020年度,23427,愛知県 飛島村,,7889033,,2227,
2020100000,2020年度,23441,愛知県 阿久比町,,45689094,,13344,
2020100000,2020年度,23442,愛知県 東浦町,,87512812,,24368,
2020100000,2020年度,23445,愛知県 南知多町,,21566511,,7184,
2020100000,2020年度,23446,愛知県 美浜町,,33956845,,10316,
2020100000,2020年度,23447,愛知県 武豊町,,68412111,,21041,
2020100000,2020年度,23501,愛知県 幸田町,,73750118,,20855,
2020100000,2020年度,23561,愛知県 設楽町,,5282500,,1929,
2020100000,2020年度,23562,愛知県 東栄町,,3123164,,1234,
2020100000,2020年度,23563,愛知県 豊根村,,1203293,,447,
2020100000,2020年度,24201,三重県 津市,,428592848,,130045,
2020100000,2020年度,24202,三重県 四日市市,,535348294,,152751,
2020100000,2020年度,24203,三重県 伊勢市,,172843488,,56836,
2020100000,2020年度,24204,三重県 松阪市,,223285207,,73193,
2020100000,2020年度,24205,三重県 桑名市,,244296773,,68147,
2020100000,2020年度,24207,三重県 鈴鹿市,,319328093,,95990,
2020100000,2020年度,24208,三重県 名張市,,106775216,,35697,
2020100000,2020年度,24209,三重県 尾鷲市,,19762365,,7089,
2020100000,2020年度,24210,三重県 亀山市,,73305852,,23443,
2020100000,2020年度,24211,三重県 鳥羽市,,19939223,,7531,
2020100000,2020年度,24212,三重県 熊野市,,16164746,,6196,
2020100000,2020年度,24214,三重県 いなべ市,,71472784,,22728,
2020100000,2020年度,24215,三重県 志摩市,,52002431,,20249,
2020100000,2020年度,24216,三重県 伊賀市,,123067760,,42500,
2020100000,2020年度,24303,三重県 木曽岬町,,8584406,,3043,
2020100000,2020年度,24324,三重県 東員町,,40014419,,12374,
2020100000,2020年度,24341,三重県 菰野町,,65893515,,19829,
